Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.34,-0.75,80.93,95.13
-5.38,-0.79,82.56,95.24
-5.41,-0.71,81.40,95.35
-5.34,-0.78,83.57,95.47
-5.36,-0.74,83.99,95.58
-5.32,-0.74,83.18,95.70
-5.42,-0.77,83.68,95.89
-5.43,-0.67,82.58,96.01
-5.37,-0.77,82.39,96.12
-5.34,-0.68,82.64,96.23
-5.41,-0.78,83.46,96.35
-5.36,-0.67,81.75,96.46
-5.32,-0.75,82.13,96.58
-5.40,-0.74,84.34,96.69
-5.38,-0.73,82.08,96.80
-5.35,-0.70,81.04,96.92
-5.40,-0.69,81.07,97.11
-5.32,-0.74,81.56,97.23
-5.35,-0.76,81.83,97.34
-5.38,-0.79,81.73,97.46
-5.27,-0.72,79.55,97.57
-5.35,-0.76,81.70,97.68
-5.29,-0.74,80.75,97.80
-5.37,-0.72,80.14,97.91
-5.34,-0.74,81.56,98.03
-5.35,-0.77,82.23,98.14
-5.36,-0.72,81.75,98.35
-5.40,-0.72,80.26,98.47
-5.39,-0.74,79.89,98.58
-5.35,-0.70,78.27,98.69
-5.35,-0.76,79.45,98.81
-5.37,-0.70,80.59,98.92
-5.40,-0.78,80.05,99.04
-5.34,-0.73,75.40,99.15
-5.40,-0.72,77.80,99.26
-5.33,-0.77,80.46,99.38
-5.39,-0.77,82.49,99.57
-5.32,-0.69,83.38,99.69
-5.35,-0.76,83.45,99.80
-5.32,-0.73,81.33,99.92
-5.36,-0.76,82.63,100.03
-5.41,-0.70,82.15,100.14
-5.40,-0.76,84.13,100.26
-5.34,-0.72,81.95,100.37
-5.28,-0.78,81.90,100.49
-5.35,-0.76,82.74,100.60
-5.35,-0.73,85.99,100.81
-5.39,-0.73,85.10,100.93
-5.39,-0.74,83.57,101.04
-5.44,-0.74,83.70,101.15
-5.33,-0.77,81.71,101.27
-5.39,-0.74,80.52,101.38
-5.37,-0.75,82.80,101.50
-5.34,-0.75,84.19,101.61
-5.40,-0.72,84.10,101.72
-5.38,-0.68,83.99,101.84
-5.36,-0.75,84.02,102.04
-5.35,-0.71,82.98,102.15
-5.36,-0.77,81.62,102.26
-5.39,-0.72,81.73,102.38
-5.30,-0.69,82.64,102.49
-5.35,-0.74,80.49,102.61
-5.33,-0.76,82.08,102.72
-5.38,-0.72,81.35,102.83
-5.36,-0.76,82.42,102.95
-5.36,-0.73,85.23,103.06
-5.40,-0.74,84.65,103.27
-5.35,-0.67,81.85,103.39
-5.34,-0.81,80.45,103.50
-5.43,-0.76,79.64,103.61
-5.35,-0.80,78.55,103.73
-5.31,-0.72,82.80,103.84
-5.38,-0.74,84.23,103.96
-5.41,-0.73,85.19,104.07
-5.34,-0.75,82.73,104.18
-5.34,-0.72,83.04,104.30
-5.32,-0.77,79.65,104.50
-5.40,-0.68,83.06,104.61
-5.34,-0.70,80.46,104.72
-5.44,-0.70,80.35,104.84
-5.30,-0.75,81.71,104.95
-5.41,-0.71,81.53,105.07
-5.33,-0.73,80.06,105.18
-5.40,-0.66,79.74,105.29
-5.32,-0.75,79.56,105.41
-5.39,-0.72,78.46,105.52
-5.37,-0.72,78.90,105.73
-5.40,-0.71,78.66,105.85
-5.41,-0.72,83.07,105.96
-5.38,-0.75,82.05,106.07
-5.37,-0.72,85.03,106.19
-5.33,-0.73,84.35,106.30
-5.38,-0.72,82.08,106.42
-5.32,-0.75,84.14,106.53
-5.42,-0.72,81.11,106.64
-5.29,-0.65,83.23,106.76
-5.39,-0.72,83.54,106.96
-5.34,-0.68,81.50,107.07
-5.36,-0.70,80.41,107.18
-5.35,-0.72,80.90,107.30
-5.39,-0.77,82.48,107.41
-5.39,-0.75,79.97,107.53
-5.29,-0.72,79.40,107.64
-5.32,-0.67,75.99,107.75
-5.37,-0.78,80.27,107.87
-5.40,-0.74,81.72,107.98
-5.31,-0.72,84.30,108.19
-5.37,-0.77,82.07,108.31
-5.37,-0.75,82.12,108.42
-5.34,-0.72,82.88,108.54
-5.35,-0.74,81.02,108.65
-5.35,-0.70,82.46,108.76
-5.29,-0.79,81.11,108.88
-5.30,-0.72,81.06,108.99
-5.32,-0.75,80.31,109.11
-5.35,-0.72,77.07,109.22
-5.35,-0.79,82.30,109.42
-5.31,-0.76,81.80,109.53
-5.32,-0.73,82.82,109.64
-5.29,-0.74,83.42,109.76
-5.34,-0.67,83.38,109.87
-5.33,-0.70,83.50,109.99
-5.36,-0.70,83.79,110.10
-5.35,-0.67,81.76,110.21
-5.40,-0.72,81.91,110.33
-5.37,-0.73,79.65,110.44
-5.44,-0.74,82.33,110.65
-5.32,-0.70,80.85,110.77
-5.37,-0.73,79.83,110.88
-5.31,-0.74,81.82,110.99
-5.36,-0.67,81.59,111.11
-5.31,-0.69,82.56,111.22
-5.41,-0.75,82.94,111.34
-5.40,-0.72,82.33,111.45
-5.37,-0.73,82.98,111.56
-5.35,-0.76,83.27,111.68
-5.38,-0.75,80.04,111.87
-5.35,-0.69,80.62,111.99
-5.39,-0.76,82.39,112.10
-5.31,-0.77,82.95,112.22
-5.37,-0.79,82.33,112.33
-5.39,-0.72,74.04,112.44
-5.33,-0.76,75.98,112.56
-5.37,-0.79,79.06,112.67
-5.33,-0.67,78.84,112.79
-5.47,-0.74,79.12,112.90
-5.30,-0.65,80.82,113.11
-5.40,-0.72,81.74,113.22
-5.40,-0.72,81.81,113.34
-5.35,-0.75,80.85,113.45
-5.41,-0.68,80.49,113.57
-5.39,-0.75,80.22,113.68
-5.38,-0.70,79.67,113.79
-5.38,-0.74,80.49,113.91
-5.28,-0.72,82.08,114.02
-5.38,-0.76,80.56,114.14
-5.30,-0.70,78.35,114.33
-5.33,-0.74,78.36,114.45
-5.36,-0.68,79.20,114.56
-5.41,-0.77,81.23,114.68
-5.28,-0.67,82.42,114.79
-5.40,-0.67,81.80,114.90
-5.36,-0.77,81.11,115.02
-5.32,-0.70,82.34,115.13
-5.33,-0.74,82.01,115.25
-5.35,-0.68,81.82,115.36
-5.32,-0.66,81.78,115.57
-5.35,-0.68,80.95,115.68
-5.39,-0.69,82.29,115.80
-5.34,-0.77,81.99,115.91
-5.32,-0.70,80.51,116.03
-5.33,-0.72,79.67,116.14
-5.35,-0.73,79.36,116.25
-5.37,-0.75,80.31,116.37
-5.36,-0.72,82.73,116.48
-5.34,-0.75,83.28,116.60
-5.33,-0.69,83.85,116.79
-5.34,-0.74,81.85,116.91
-5.35,-0.68,82.47,117.02
-5.35,-0.67,81.49,117.13
-5.35,-0.74,80.06,117.25
-5.38,-0.72,82.86,117.36
-5.38,-0.77,82.31,117.48
-5.33,-0.70,82.97,117.59
-5.40,-0.70,80.86,117.70
-5.36,-0.73,80.65,117.82
-5.35,-0.69,84.31,118.03
-5.32,-0.72,85.28,118.14
-5.35,-0.75,82.67,118.26
-5.38,-0.75,83.11,118.37
-5.34,-0.72,79.32,118.49
-5.40,-0.70,78.18,118.60
-5.30,-0.71,79.64,118.71
-5.36,-0.75,79.73,118.83
-5.32,-0.70,79.33,118.94
-5.36,-0.70,80.64,119.06
-5.35,-0.67,82.62,119.25
-5.37,-0.72,81.21,119.37
-5.37,-0.73,82.24,119.48
-5.34,-0.73,83.23,119.59
-5.34,-0.69,82.40,119.71
-5.45,-0.76,80.35,119.82
-5.40,-0.73,83.29,119.94
-5.38,-0.73,81.25,120.05
-5.41,-0.71,82.28,120.16
-5.32,-0.76,80.28,120.28
-5.41,-0.75,79.57,120.49
-5.38,-0.67,81.69,120.60
-5.37,-0.72,81.68,120.72
-5.35,-0.72,81.76,120.83
-5.37,-0.75,80.61,120.95
-5.35,-0.77,83.97,121.06
-5.42,-0.75,81.45,121.17
-5.32,-0.74,81.73,121.29
-5.38,-0.67,81.66,121.40
-5.34,-0.76,80.72,121.52
-5.33,-0.72,80.26,121.71
-5.38,-0.72,79.94,121.83
-5.36,-0.68,76.08,121.94
-5.37,-0.73,77.92,122.05
-5.35,-0.74,79.25,122.17
-5.34,-0.76,80.23,122.28
-5.40,-0.73,80.78,122.40
-5.38,-0.68,80.38,122.51
-5.37,-0.70,84.07,122.62
-5.36,-0.70,83.97,122.74
-5.37,-0.68,84.03,122.95
-5.36,-0.74,82.11,123.06
-5.35,-0.77,81.07,123.18
-5.37,-0.70,82.52,123.29
-5.39,-0.72,81.77,123.40
-5.36,-0.71,81.43,123.52
-5.38,-0.67,82.92,123.63
-5.33,-0.72,82.32,123.75
-5.31,-0.77,80.51,123.86
-5.31,-0.67,79.07,123.97
-5.36,-0.72,82.20,124.17
-5.35,-0.76,81.59,124.29
-5.36,-0.75,83.73,124.40
-5.33,-0.72,80.89,124.51
-5.35,-0.69,81.07,124.63
-5.35,-0.72,82.41,124.74
-5.39,-0.72,83.08,124.86
-5.38,-0.71,81.31,124.97
-5.35,-0.70,80.16,125.08
-5.34,-0.78,81.52,125.20
-5.31,-0.74,83.07,125.41
-5.37,-0.79,83.50,125.52
-5.39,-0.74,82.64,125.64
-5.35,-0.72,79.51,125.75
-5.32,-0.76,79.10,125.86
-5.34,-0.75,78.87,125.98
-5.37,-0.74,79.78,126.09
-5.31,-0.74,81.75,126.21
-5.38,-0.72,80.94,126.32
-5.31,-0.68,79.29,126.43
-5.35,-0.73,81.10,126.63
-5.40,-0.75,80.59,126.75
-5.33,-0.74,81.39,126.86
-5.33,-0.82,80.17,126.97
-5.32,-0.72,80.03,127.09
-5.36,-0.67,80.44,127.20
-5.41,-0.74,79.44,127.32
-5.37,-0.73,78.83,127.43
-5.35,-0.75,80.91,127.54
-5.39,-0.72,82.54,127.66
-5.35,-0.72,80.74,127.87
-5.33,-0.74,82.59,127.98
-5.35,-0.72,85.46,128.10
-5.36,-0.70,83.03,128.21
-5.36,-0.74,83.12,128.32
-5.36,-0.70,82.33,128.44
-5.32,-0.74,83.04,128.55
-5.35,-0.67,82.29,128.67
-5.34,-0.78,81.73,128.78
-5.34,-0.71,81.66,128.90
-5.38,-0.73,81.79,129.09
-5.33,-0.80,83.10,129.21
-5.30,-0.74,83.39,129.32
-5.38,-0.70,81.86,129.43
-5.35,-0.69,82.55,129.55
-5.35,-0.74,78.81,129.66
-5.39,-0.72,82.33,129.77
-5.36,-0.70,81.66,129.89
-5.36,-0.75,81.14,130.00
-5.36,-0.72,81.55,130.12
-5.36,-0.73,79.85,130.33
-5.40,-0.73,82.81,130.44
-5.34,-0.78,84.25,130.56
-5.37,-0.70,81.18,130.67
-5.36,-0.70,83.23,130.78
-5.40,-0.77,81.22,130.90
-5.33,-0.73,83.25,131.01
-5.34,-0.72,83.33,131.13
-5.35,-0.76,81.50,131.24
-5.41,-0.77,80.71,131.35
-5.37,-0.74,78.70,131.55
-5.39,-0.72,81.39,131.66
-5.34,-0.73,79.97,131.78
-5.40,-0.76,78.70,131.89
-5.36,-0.71,80.75,132.01
-5.33,-0.67,80.85,132.12
-5.38,-0.72,80.04,132.23
-5.36,-0.74,80.70,132.35
-5.33,-0.72,82.28,132.46
-5.37,-0.74,81.72,132.58
-5.35,-0.63,80.65,132.79
-5.39,-0.70,79.04,132.90
-5.34,-0.72,82.43,133.01
-5.34,-0.76,82.29,133.13
-5.36,-0.75,84.94,133.24
-5.43,-0.77,82.81,133.36
-5.38,-0.68,83.17,133.47
-5.37,-0.77,82.59,133.59
-5.36,-0.72,82.13,133.70
-5.36,-0.79,82.94,133.81
-5.34,-0.69,85.03,134.01
-5.36,-0.77,83.07,134.12
-5.39,-0.74,83.75,134.24
-5.36,-0.74,82.79,134.35
-5.37,-0.72,82.15,134.46
-5.29,-0.72,80.64,134.58
-5.37,-0.73,80.92,134.69
-5.43,-0.74,81.31,134.81
-5.41,-0.74,81.53,134.92
-5.40,-0.76,80.81,135.04
-5.39,-0.77,80.58,135.25
-5.39,-0.77,82.31,135.36
-5.39,-0.78,80.80,135.47
-5.37,-0.70,82.06,135.59
-5.35,-0.71,83.14,135.70
-5.38,-0.70,82.29,135.82
-5.37,-0.73,82.09,135.93
-5.36,-0.79,81.84,136.04
-5.35,-0.67,80.37,136.16
-5.38,-0.70,80.49,136.27
-5.44,-0.77,80.36,136.47
-5.36,-0.72,80.93,136.58
-5.38,-0.71,79.05,136.70
-5.33,-0.72,80.97,136.81
-5.36,-0.75,82.27,136.92
-5.35,-0.79,83.18,137.04
-5.28,-0.78,82.59,137.15
-5.38,-0.69,81.19,137.27
-5.28,-0.71,80.05,137.38
-5.34,-0.68,82.85,137.49
-5.34,-0.74,83.43,137.71
-5.31,-0.68,82.44,137.82
-5.34,-0.72,84.09,137.93
-5.40,-0.72,81.87,138.05
-5.37,-0.69,80.61,138.16
-5.35,-0.74,76.37,138.27
-5.35,-0.72,76.28,138.39
-5.32,-0.68,78.53,138.50
-5.28,-0.77,81.12,138.62
-5.33,-0.65,80.24,138.73
-5.36,-0.69,80.06,138.93
-5.34,-0.73,79.87,139.04
-5.39,-0.72,83.93,139.15
-5.41,-0.70,84.21,139.27
-5.37,-0.72,84.01,139.38
-5.31,-0.74,83.30,139.50
-5.38,-0.72,81.26,139.61
-5.31,-0.77,81.27,139.73
-5.41,-0.69,81.40,139.84
-5.38,-0.74,79.36,139.95
-5.39,-0.74,79.69,140.15
-5.38,-0.70,80.78,140.26
-5.37,-0.80,81.29,140.38
-5.35,-0.77,83.44,140.49
-5.37,-0.76,80.71,140.60
-5.36,-0.72,74.87,140.72
-5.34,-0.70,77.01,140.83
-5.43,-0.70,80.18,140.95
-5.33,-0.77,80.88,141.06
-5.32,-0.72,82.53,141.18
-5.35,-0.72,84.80,141.39
-5.37,-0.73,79.64,141.50
-5.36,-0.72,81.61,141.61
-5.36,-0.63,81.48,141.73
-5.34,-0.74,82.34,141.84
-5.36,-0.72,80.93,141.96
-5.37,-0.74,81.32,142.07
-5.41,-0.74,78.98,142.18
-5.34,-0.73,79.62,142.30
-5.40,-0.73,80.57,142.41
-5.39,-0.76,79.91,142.61
-5.33,-0.70,79.60,142.72
-5.36,-0.72,78.33,142.84
-5.33,-0.75,78.44,142.95
-5.33,-0.77,79.92,143.06
-5.36,-0.71,82.82,143.18
-5.39,-0.80,82.51,143.29
-5.32,-0.80,81.29,143.41
-5.34,-0.74,80.59,143.52
-5.32,-0.73,82.22,143.63
-5.36,-0.67,80.84,143.85
-5.38,-0.70,80.08,143.96
-5.39,-0.74,80.75,144.07
-5.34,-0.74,81.00,144.19
-5.31,-0.72,80.77,144.30
-5.33,-0.73,82.10,144.42
-5.31,-0.75,84.81,144.53
-5.33,-0.71,83.75,144.64
-5.35,-0.70,83.62,144.76
-5.37,-0.73,78.69,144.87
-5.36,-0.80,81.75,145.07
-5.38,-0.78,80.54,145.18
-5.41,-0.71,80.92,145.29
-5.34,-0.78,80.39,145.41
-5.38,-0.70,80.08,145.52
-5.40,-0.73,80.70,145.64
-5.34,-0.76,81.18,145.75
-5.42,-0.75,83.57,145.87
-5.34,-0.79,83.69,145.98
-5.36,-0.71,83.90,146.09
-5.37,-0.77,85.29,146.30
-5.35,-0.84,85.88,146.42
-5.37,-0.77,85.32,146.53
-5.38,-0.75,83.93,146.65
-5.38,-0.69,85.25,146.76
-5.36,-0.72,81.70,146.88
-5.38,-0.74,80.90,146.99
-5.39,-0.73,80.12,147.10
-5.26,-0.70,81.72,147.22
-5.40,-0.73,83.71,147.33
-5.35,-0.66,82.65,147.53
-5.40,-0.72,79.36,147.64
-5.36,-0.73,79.04,147.76
-5.34,-0.67,80.92,147.87
-5.36,-0.71,79.46,147.98
-5.32,-0.74,79.47,148.10
-5.41,-0.75,80.48,148.21
-5.32,-0.78,79.98,148.32
-5.40,-0.70,81.50,148.44
-5.38,-0.75,81.64,148.55
-5.37,-0.74,80.14,148.76
-5.35,-0.77,79.92,148.88
-5.33,-0.81,81.85,148.99
-5.40,-0.72,79.61,149.11
-5.33,-0.77,81.27,149.22
-5.38,-0.72,82.21,149.34
-5.35,-0.68,81.25,149.45
-5.39,-0.70,80.35,149.56
-5.30,-0.76,79.35,149.68
-5.40,-0.75,79.23,149.79
-5.36,-0.77,79.35,149.99
-5.37,-0.77,80.25,150.10
-5.40,-0.75,78.47,150.21
-5.31,-0.71,81.77,150.33
-5.36,-0.77,81.44,150.44
-5.37,-0.74,83.49,150.56
-5.42,-0.70,82.88,150.67
-5.37,-0.74,83.26,150.79
-5.41,-0.73,83.74,150.90
-5.36,-0.70,82.81,151.01
-5.42,-0.69,80.78,151.23
-5.34,-0.71,80.22,151.34
-5.36,-0.77,82.19,151.45
-5.37,-0.74,82.92,151.57
-5.35,-0.74,83.24,151.68
-5.33,-0.70,82.27,151.79
-5.37,-0.69,83.02,151.91
-5.41,-0.69,81.66,152.02
-5.38,-0.76,80.88,152.14
-5.43,-0.74,80.11,152.25
-5.33,-0.72,77.12,152.45
-5.31,-0.76,79.09,152.56
-5.35,-0.71,80.45,152.68
-5.34,-0.76,78.82,152.79
-5.35,-0.77,78.74,152.90
-5.38,-0.71,80.86,153.02
-5.37,-0.69,80.43,153.13
-5.33,-0.72,79.03,153.24
-5.40,-0.77,80.23,153.36
-5.35,-0.70,79.91,153.47
-5.38,-0.72,81.17,153.68
-5.38,-0.76,79.13,153.80
-5.38,-0.76,81.50,153.91
-5.37,-0.69,83.27,154.03
-5.33,-0.71,82.64,154.14
-5.37,-0.69,83.31,154.26
-5.30,-0.73,83.14,154.37
-5.40,-0.70,82.57,154.48
-5.35,-0.74,80.04,154.60
-5.36,-0.74,78.14,154.71
-5.38,-0.67,78.44,154.91
-5.34,-0.71,79.92,155.02
-5.37,-0.71,79.35,155.13
-5.36,-0.69,81.15,155.25
-5.39,-0.73,80.26,155.36
-5.34,-0.79,82.03,155.48
-5.32,-0.69,80.71,155.59
-5.41,-0.72,81.08,155.71
-5.32,-0.77,82.94,155.82
-5.39,-0.70,83.47,155.93
-5.41,-0.72,83.79,156.15
-5.35,-0.71,85.22,156.26
-5.35,-0.70,81.86,156.37
-5.31,-0.75,82.29,156.49
-5.32,-0.76,82.80,156.60
-5.33,-0.78,81.53,156.71
-5.40,-0.70,81.89,156.83
-5.36,-0.73,83.90,156.94
-5.28,-0.71,83.00,157.06
-5.36,-0.71,81.71,157.17
-5.39,-0.72,81.35,157.37
-5.38,-0.71,82.47,157.48
-5.39,-0.75,82.43,157.60
-5.39,-0.68,83.11,157.71
-5.31,-0.78,80.52,157.82
-5.34,-0.79,83.16,157.94
-5.39,-0.73,83.99,158.05
-5.41,-0.72,85.00,158.16
-5.37,-0.70,82.68,158.28
-5.31,-0.69,83.63,158.39
-5.36,-0.74,86.93,158.60
-5.44,-0.73,84.82,158.72
-5.35,-0.72,83.29,158.83
-5.40,-0.72,82.43,158.95
-5.31,-0.67,80.99,159.06
-5.31,-0.70,82.22,159.18
-5.37,-0.72,80.87,159.29
-5.36,-0.75,82.45,159.40
-5.33,-0.75,82.97,159.52
-5.32,-0.78,81.24,159.63
-5.36,-0.75,81.44,159.83
-5.36,-0.72,80.56,159.94
-5.39,-0.76,79.71,160.05
-5.35,-0.70,80.92,160.17
-5.31,-0.77,80.01,160.28
-5.37,-0.73,79.61,160.40
-5.37,-0.75,81.35,160.51
-5.33,-0.68,82.50,160.62
-5.33,-0.63,81.36,160.74
-5.38,-0.72,82.43,160.85
-5.39,-0.76,83.14,161.07
-5.37,-0.71,81.27,161.18
-5.36,-0.72,81.67,161.29
-5.36,-0.70,81.75,161.41
-5.34,-0.74,82.57,161.52
-5.33,-0.71,79.81,161.63
-5.37,-0.70,75.87,161.75
-5.31,-0.74,80.20,161.86
-5.33,-0.80,79.89,161.98
-5.37,-0.79,80.44,162.09
-5.34,-0.78,84.04,162.29
-5.38,-0.75,81.97,162.40
-5.39,-0.70,83.81,162.51
-5.41,-0.70,86.05,162.63
-5.41,-0.75,84.23,162.74
-5.40,-0.74,83.98,162.86
-5.34,-0.72,83.93,162.97
-5.34,-0.74,81.61,163.08
-5.35,-0.72,82.34,163.20
-5.34,-0.77,81.33,163.31
-5.39,-0.80,80.41,163.52
-5.35,-0.72,79.37,163.64
-5.35,-0.72,79.55,163.75
-5.38,-0.79,80.42,163.87
-5.39,-0.75,78.81,163.98
-5.35,-0.76,75.34,164.09
-5.42,-0.68,77.13,164.21
-5.34,-0.74,77.74,164.32
-5.37,-0.74,80.59,164.43
-5.32,-0.77,82.14,164.55
-5.38,-0.72,82.16,164.74
-5.37,-0.75,80.76,164.86
-5.36,-0.75,82.61,164.97
-5.37,-0.74,83.08,165.09
-5.36,-0.79,82.40,165.20
-5.38,-0.75,81.46,165.32
-5.39,-0.68,82.56,165.43
-5.39,-0.69,81.43,165.54
-5.29,-0.77,80.44,165.66
-5.40,-0.72,79.63,165.77
-5.39,-0.70,82.40,166.03
-5.35,-0.74,84.65,166.14
-5.37,-0.74,83.49,166.26
-5.30,-0.77,80.72,166.37
-5.40,-0.75,79.96,166.48
-5.34,-0.77,80.63,166.60
-5.35,-0.70,82.01,166.71
-5.28,-0.72,81.66,166.82
-5.39,-0.77,80.55,166.94
-5.35,-0.75,82.72,167.05
-5.30,-0.74,84.06,167.26
-5.33,-0.82,84.31,167.38
-5.39,-0.79,81.74,167.49
-5.35,-0.69,79.09,167.60
-5.36,-0.71,82.40,167.72
-5.33,-0.72,81.92,167.83
-5.39,-0.75,80.80,167.95
-5.36,-0.69,82.11,168.06
-5.39,-0.74,83.15,168.17
-5.40,-0.77,84.16,168.29
-5.42,-0.75,82.77,168.51
-5.32,-0.75,81.07,168.62
-5.36,-0.68,82.36,168.74
-5.35,-0.75,82.98,168.85
-5.35,-0.77,83.66,168.97
-5.38,-0.69,81.69,169.08
-5.36,-0.72,82.57,169.20
-5.33,-0.72,82.37,169.31
-5.36,-0.73,83.23,169.42
-5.37,-0.73,83.55,169.54
-5.38,-0.70,82.18,169.75
-5.39,-0.67,86.27,169.86
-5.36,-0.74,83.27,169.97
-5.38,-0.64,80.60,170.09
-5.36,-0.77,79.90,170.20
-5.36,-0.77,79.65,170.32
-5.34,-0.70,79.51,170.43
-5.36,-0.67,79.43,170.54
-5.34,-0.69,81.06,170.66
-5.38,-0.68,82.54,170.77
-5.35,-0.78,80.93,171.00
-5.39,-0.76,82.32,171.11
-5.32,-0.72,83.10,171.22
-5.37,-0.70,80.72,171.34
-5.41,-0.74,79.79,171.45
-5.42,-0.77,79.59,171.57
-5.32,-0.75,79.63,171.68
-5.41,-0.72,79.16,171.79
-5.34,-0.73,80.08,171.91
-5.34,-0.70,79.46,172.02
-5.35,-0.74,81.11,172.23
-5.34,-0.74,81.68,172.35
-5.34,-0.76,82.74,172.46
-5.37,-0.74,80.48,172.57
-5.35,-0.72,81.06,172.69
-5.38,-0.75,80.77,172.80
-5.31,-0.69,80.86,172.91
-5.35,-0.74,82.45,173.03
-5.33,-0.74,83.19,173.14
-5.44,-0.69,81.53,173.26
-5.34,-0.76,77.21,173.48
-5.40,-0.75,78.40,173.60
-5.36,-0.68,80.93,173.71
-5.44,-0.73,82.36,173.82
-5.33,-0.72,81.43,173.94
-5.32,-0.72,81.37,174.05
-5.39,-0.72,81.43,174.16
-5.38,-0.74,81.69,174.28
-5.43,-0.72,82.76,174.39
-5.35,-0.79,83.23,174.51
-5.36,-0.74,84.94,174.72
-5.36,-0.74,84.08,174.83
-5.42,-0.69,83.84,174.94
-5.40,-0.73,82.97,175.06
-5.36,-0.79,80.47,175.17
-5.40,-0.72,82.38,175.29
-5.28,-0.72,80.96,175.40
-5.38,-0.79,83.37,175.51
-5.34,-0.77,82.00,175.63
-5.41,-0.79,82.85,175.74
-5.36,-0.74,82.17,175.97
-5.48,-0.72,83.14,176.08
-5.35,-0.76,81.86,176.19
-5.36,-0.75,82.19,176.31
-5.41,-0.72,81.45,176.42
-5.32,-0.79,81.38,176.54
-5.34,-0.75,80.73,176.65
-5.34,-0.74,80.84,176.76
-5.41,-0.75,80.41,176.88
-5.38,-0.69,81.02,176.99
-5.36,-0.75,85.57,177.20
-5.35,-0.74,81.84,177.32
-5.38,-0.76,80.60,177.43
-5.35,-0.72,81.26,177.54
-5.30,-0.75,81.37,177.66
-5.34,-0.75,80.33,177.77
-5.38,-0.70,80.43,177.88
-5.35,-0.73,79.85,178.00
-5.37,-0.72,81.42,178.11
-5.35,-0.74,80.36,178.23
-5.39,-0.75,79.59,178.45
-5.36,-0.70,82.13,178.57
-5.34,-0.70,79.26,178.68
-5.33,-0.75,81.19,178.79
-5.41,-0.75,82.30,178.91
-5.41,-0.75,82.80,179.02
-5.35,-0.69,80.97,179.13
-5.38,-0.70,79.74,179.25
-5.35,-0.77,81.56,179.36
-5.38,-0.79,80.67,179.48
-5.35,-0.67,82.96,179.69
-5.36,-0.77,80.03,179.80
-5.34,-0.75,80.50,179.91
-5.37,-0.79,81.97,180.03
-5.36,-0.73,83.15,180.14
-5.34,-0.75,80.51,180.26
-5.34,-0.73,82.09,180.37
-5.31,-0.75,81.84,180.48
-5.36,-0.72,79.62,180.60
-5.32,-0.74,79.16,180.71
-5.31,-0.76,81.11,180.94
-5.41,-0.70,80.22,181.05
-5.36,-0.74,80.75,181.16
-5.35,-0.75,78.98,181.28
-5.40,-0.70,79.88,181.39
-5.39,-0.74,79.71,181.51
-5.33,-0.72,79.92,181.62
-5.36,-0.75,80.86,181.73
-5.35,-0.70,83.35,181.85
-5.38,-0.75,84.46,181.96
-5.36,-0.73,85.43,182.17
-5.37,-0.70,83.01,182.29
-5.41,-0.71,83.37,182.40
-5.44,-0.66,81.62,182.51
-5.32,-0.71,82.73,182.63
-5.36,-0.77,81.49,182.74
-5.34,-0.72,80.79,182.85
-5.39,-0.76,81.10,182.97
-5.38,-0.77,82.51,183.08
-5.39,-0.72,83.38,183.20
-5.33,-0.70,83.11,183.42
-5.37,-0.73,81.05,183.54
-5.39,-0.77,81.77,183.65
-5.35,-0.77,82.61,183.76
-5.35,-0.74,82.98,183.88
-5.31,-0.78,84.25,183.99
-5.36,-0.69,82.13,184.10
-5.38,-0.75,80.82,184.22
-5.35,-0.72,81.14,184.33
-5.40,-0.75,81.30,184.45
-5.40,-0.71,78.58,184.65
-5.41,-0.72,78.49,184.77
-5.38,-0.76,77.94,184.88
-5.36,-0.72,79.98,185.00
-5.39,-0.68,81.71,185.11
-5.43,-0.73,82.23,185.23
-5.37,-0.74,80.76,185.34
-5.38,-0.69,82.31,185.45
-5.43,-0.70,82.33,185.57
-5.34,-0.74,82.01,185.68
-5.38,-0.70,74.15,185.91
-5.36,-0.76,76.66,186.02
-5.35,-0.74,76.48,186.13
-5.38,-0.70,79.85,186.25
-5.32,-0.77,79.10,186.36
-5.36,-0.74,79.58,186.48
-5.38,-0.79,84.26,186.59
-5.39,-0.72,82.14,186.70
-5.35,-0.73,83.63,186.82
-5.31,-0.72,83.72,186.93
-5.30,-0.71,79.14,187.15
-5.37,-0.75,79.75,187.26
-5.35,-0.68,79.26,187.38
-5.42,-0.77,81.19,187.49
-5.37,-0.77,80.07,187.60
-5.39,-0.77,80.69,187.72
-5.39,-0.75,81.04,187.83
-5.37,-0.78,81.10,187.95
-5.40,-0.79,79.41,188.06
-5.30,-0.70,77.48,188.17
-5.36,-0.76,81.63,188.40
-5.40,-0.72,81.63,188.51
-5.36,-0.72,82.71,188.62
-5.35,-0.79,81.18,188.74
-5.30,-0.75,80.76,188.85
-5.32,-0.72,83.26,188.97
-5.37,-0.72,81.57,189.08
-5.31,-0.77,81.80,189.20
-5.43,-0.74,83.80,189.31
-5.35,-0.76,81.10,189.42
-5.39,-0.76,83.01,189.63
-5.40,-0.74,82.46,189.74
-5.34,-0.75,82.90,189.86
-5.32,-0.73,82.44,189.97
-5.39,-0.74,81.17,190.09
-5.31,-0.75,80.60,190.20
-5.37,-0.73,79.95,190.32
-5.33,-0.74,80.62,190.43
-5.40,-0.73,80.29,190.54
-5.37,-0.75,81.74,190.66
