Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.55,-7.34,3.46,96.13
-1.48,-7.29,3.51,96.24
-1.14,-7.71,3.53,96.34
-1.21,-7.48,3.49,96.45
-1.16,-7.39,3.49,96.55
-1.37,-7.26,3.52,96.65
-1.24,-6.96,3.75,96.96
-1.38,-7.15,3.65,97.06
-1.45,-6.98,3.59,97.17
-1.54,-7.04,3.55,97.27
-1.47,-7.40,3.52,97.37
-1.28,-7.50,3.55,97.48
-1.20,-7.43,3.55,97.58
-1.20,-7.43,3.58,97.69
-1.33,-7.55,3.60,97.79
-1.11,-7.48,3.58,97.89
-1.25,-7.12,3.72,98.21
-1.35,-6.84,3.63,98.32
-1.55,-7.03,3.54,98.42
-1.31,-7.23,3.51,98.52
-1.33,-7.56,3.46,98.63
-1.13,-7.65,3.42,98.73
-1.33,-7.75,3.40,98.84
-1.17,-7.69,3.42,98.94
-1.16,-7.51,3.43,99.04
-1.17,-7.48,3.44,99.15
-1.04,-6.97,3.69,99.45
-1.33,-6.83,3.59,99.56
-1.20,-6.77,3.52,99.66
-1.39,-6.90,3.51,99.76
-1.49,-7.13,3.51,99.87
-1.32,-7.42,3.49,99.97
-1.16,-7.42,3.47,100.08
-1.01,-7.65,3.47,100.18
-0.80,-7.77,3.48,100.28
-0.91,-7.73,3.47,100.39
-0.94,-6.74,3.73,100.72
-1.37,-7.06,3.61,100.82
-1.14,-7.45,3.53,100.92
-1.21,-7.57,3.49,101.03
-1.30,-7.63,3.48,101.13
-1.25,-7.62,3.47,101.24
-1.10,-7.55,3.45,101.34
-1.35,-7.57,3.45,101.44
-1.25,-7.41,3.47,101.55
-1.20,-7.14,3.49,101.65
-0.97,-7.35,3.74,101.96
-1.13,-7.43,3.62,102.07
-1.27,-7.28,3.54,102.17
-1.24,-7.17,3.52,102.28
-1.28,-7.04,3.50,102.38
-1.59,-7.31,3.47,102.49
-1.48,-7.29,3.42,102.59
-1.43,-7.45,3.44,102.69
-1.21,-7.49,3.44,102.80
-1.33,-7.69,3.45,102.90
-1.14,-7.15,3.67,103.23
-1.33,-7.14,3.54,103.33
-1.37,-6.95,3.48,103.44
-1.39,-7.12,3.43,103.54
-1.23,-7.47,3.39,103.64
-1.18,-7.54,3.41,103.75
-1.12,-7.65,3.41,103.85
-1.13,-7.49,3.48,103.96
-1.26,-7.65,3.50,104.06
-1.23,-7.62,3.54,104.16
-0.92,-7.47,3.77,104.48
-0.92,-7.68,3.67,104.58
-1.16,-7.68,3.62,104.69
-1.00,-7.63,3.60,104.79
-1.29,-7.88,3.58,104.89
-1.31,-7.61,3.56,105.00
-1.25,-7.10,3.53,105.10
-1.47,-7.15,3.51,105.21
-1.14,-7.19,3.53,105.31
-1.45,-7.00,3.55,105.41
-1.42,-7.15,3.80,105.74
-1.38,-7.45,3.71,105.84
-1.35,-7.50,3.63,105.95
-1.19,-7.56,3.55,106.05
-1.26,-7.77,3.49,106.15
-1.12,-7.57,3.50,106.26
-1.12,-7.53,3.51,106.36
-1.15,-7.43,3.50,106.47
-1.21,-7.21,3.49,106.57
-1.43,-7.25,3.52,106.67
-1.35,-7.68,3.76,106.99
-1.18,-7.33,3.64,107.09
-1.20,-7.20,3.57,107.20
-1.58,-7.20,3.50,107.30
-1.45,-7.08,3.46,107.40
-1.45,-6.98,3.43,107.51
-1.47,-6.89,3.40,107.61
-1.48,-7.11,3.43,107.72
-1.43,-7.11,3.47,107.82
-1.08,-7.60,3.47,107.92
-1.19,-7.06,3.68,108.25
-0.79,-7.33,3.58,108.36
-1.18,-7.68,3.51,108.46
-0.96,-7.70,3.47,108.57
-1.23,-7.62,3.48,108.67
-1.27,-7.62,3.46,108.77
-1.29,-7.21,3.47,108.88
-1.28,-7.31,3.46,108.98
-1.19,-7.43,3.47,109.09
-1.40,-7.18,3.47,109.19
-1.26,-7.51,3.69,109.50
-1.24,-7.54,3.59,109.61
-1.38,-7.22,3.53,109.71
-1.38,-6.91,3.50,109.82
-1.28,-6.97,3.47,109.92
-1.28,-7.29,3.47,110.02
-1.30,-7.26,3.44,110.13
-1.39,-7.53,3.41,110.23
-1.31,-7.54,3.46,110.33
-1.05,-7.61,3.42,110.44
-0.93,-7.38,3.73,110.77
-1.15,-7.50,3.60,110.87
-1.37,-7.43,3.54,110.98
-1.31,-7.73,3.48,111.08
-1.10,-7.72,3.46,111.19
-1.50,-7.37,3.44,111.29
-1.25,-7.12,3.44,111.39
-1.22,-7.03,3.45,111.50
-1.30,-6.90,3.47,111.60
-1.35,-7.21,3.49,111.71
-1.06,-7.36,3.75,112.02
-1.18,-7.20,3.66,112.12
-1.48,-7.20,3.61,112.23
-1.16,-6.98,3.58,112.33
-1.39,-6.94,3.56,112.43
-1.35,-7.05,3.49,112.54
-1.48,-7.05,3.50,112.64
-1.45,-7.49,3.51,112.75
-1.13,-7.49,3.49,112.85
-1.10,-7.53,3.49,112.95
-1.17,-6.99,3.74,113.27
-1.32,-7.14,3.63,113.37
-1.40,-7.35,3.54,113.48
-1.07,-7.48,3.55,113.58
-1.26,-7.29,3.49,113.68
-1.00,-7.57,3.45,113.79
-1.19,-7.36,3.45,113.89
-1.21,-7.47,3.45,114.00
-1.43,-7.44,3.49,114.10
-1.40,-7.28,3.52,114.21
-1.22,-7.28,3.69,114.53
-1.09,-7.10,3.58,114.64
-1.09,-7.08,3.51,114.74
-1.32,-7.02,3.41,114.85
-1.24,-7.22,3.39,114.95
-1.22,-7.41,3.41,115.06
-1.25,-7.33,3.40,115.16
-1.34,-7.51,3.42,115.26
-1.29,-7.45,3.42,115.37
-1.18,-7.47,3.46,115.47
-1.47,-6.81,3.65,115.78
-1.46,-7.36,3.53,115.89
-1.38,-7.54,3.46,115.99
-1.33,-7.59,3.43,116.10
-1.14,-7.88,3.39,116.20
-1.08,-7.58,3.40,116.30
-1.02,-7.48,3.41,116.41
-1.27,-7.54,3.44,116.51
-1.38,-7.24,3.48,116.61
-1.43,-7.02,3.50,116.72
-1.41,-6.96,3.72,117.04
-1.39,-7.01,3.60,117.15
-1.41,-6.92,3.55,117.25
-1.13,-7.07,3.54,117.36
-1.26,-7.13,3.53,117.46
-1.28,-7.35,3.51,117.56
-1.12,-7.48,3.50,117.67
-1.28,-7.57,3.51,117.77
-1.02,-7.44,3.52,117.88
-1.12,-7.63,3.50,117.98
-1.14,-7.20,3.74,118.29
-1.27,-7.46,3.63,118.40
-1.29,-7.36,3.54,118.50
-1.10,-7.35,3.53,118.61
-1.10,-7.62,3.53,118.71
-0.85,-7.46,3.51,118.82
-1.18,-7.56,3.51,118.92
-1.30,-7.59,3.50,119.02
-1.24,-7.32,3.52,119.13
-1.37,-7.08,3.54,119.23
-1.08,-7.05,3.74,119.56
-1.12,-6.99,3.62,119.67
-1.32,-7.12,3.54,119.77
-1.27,-6.97,3.51,119.87
-1.17,-6.96,3.49,119.98
-1.19,-7.30,3.49,120.08
-1.06,-7.30,3.45,120.18
-1.26,-7.28,3.50,120.29
-1.25,-7.83,3.52,120.39
-1.07,-7.61,3.53,120.50
-1.23,-6.95,3.83,120.81
-1.35,-7.22,3.71,120.91
-1.26,-7.54,3.64,121.02
-1.48,-7.70,3.61,121.12
-1.34,-7.58,3.59,121.23
-1.20,-7.66,3.56,121.33
-1.14,-7.74,3.56,121.43
-1.27,-7.70,3.52,121.54
-1.22,-7.51,3.53,121.64
-1.42,-7.17,3.57,121.75
-1.36,-7.08,3.78,122.07
-1.39,-6.91,3.65,122.18
-1.37,-6.86,3.57,122.28
-1.51,-7.28,3.50,122.38
-1.55,-7.16,3.47,122.49
-1.17,-7.29,3.47,122.59
-1.00,-7.48,3.47,122.69
-0.97,-7.56,3.51,122.80
-1.01,-7.59,3.48,122.90
-1.03,-7.30,3.49,123.01
-1.20,-7.43,3.68,123.32
-1.39,-7.77,3.56,123.42
-1.61,-7.84,3.49,123.53
-1.21,-7.51,3.49,123.63
-1.19,-7.40,3.47,123.74
-1.26,-7.33,3.49,123.84
-1.53,-7.40,3.48,123.94
-1.09,-7.48,3.51,124.05
-1.40,-7.23,3.48,124.15
-1.45,-7.20,3.44,124.25
-1.20,-7.49,3.71,124.58
-1.13,-7.39,3.63,124.68
-1.22,-7.15,3.55,124.79
-1.39,-6.98,3.49,124.89
-1.45,-6.94,3.48,124.99
-1.34,-7.14,3.44,125.10
-1.26,-6.81,3.46,125.20
-1.26,-7.16,3.48,125.31
-1.46,-7.15,3.49,125.41
-1.14,-7.26,3.50,125.51
-1.17,-6.90,3.77,125.83
-1.42,-6.91,3.66,125.94
-1.47,-7.13,3.55,126.04
-1.53,-7.17,3.50,126.14
-1.30,-7.30,3.45,126.25
-1.48,-7.04,3.45,126.35
-1.21,-7.20,3.42,126.46
-1.12,-7.58,3.44,126.56
-1.28,-7.67,3.45,126.67
-0.99,-7.64,3.45,126.77
-0.97,-7.15,3.73,127.09
-1.13,-7.16,3.58,127.20
-1.52,-7.30,3.51,127.30
-1.42,-7.42,3.44,127.40
-1.37,-7.23,3.41,127.51
-1.26,-6.99,3.41,127.61
-1.23,-7.10,3.39,127.72
-1.26,-7.30,3.39,127.82
-1.22,-7.25,3.40,127.93
-1.27,-7.33,3.47,128.03
-0.97,-6.89,3.66,128.34
-1.13,-7.11,3.56,128.45
-1.10,-7.27,3.47,128.55
-1.18,-7.44,3.47,128.65
-1.47,-7.41,3.47,128.76
-1.47,-7.61,3.48,128.86
-1.21,-7.78,3.48,128.97
-1.15,-7.78,3.47,129.07
-1.13,-7.73,3.48,129.18
-1.44,-7.56,3.50,129.28
-1.02,-7.78,3.76,129.60
-1.10,-7.32,3.65,129.71
-1.35,-7.00,3.57,129.81
-1.58,-7.06,3.56,129.92
-1.58,-7.00,3.48,130.02
-1.52,-6.91,3.45,130.12
-1.49,-7.07,3.43,130.23
-1.24,-7.00,3.41,130.33
-1.35,-7.48,3.47,130.43
-1.40,-7.58,3.46,130.54
-1.49,-6.88,3.68,130.86
-1.55,-7.16,3.64,130.96
-1.47,-6.96,3.59,131.07
-1.55,-6.96,3.54,131.17
-1.43,-6.99,3.51,131.27
-1.30,-7.13,3.48,131.38
-1.22,-7.18,3.48,131.48
-1.26,-7.52,3.46,131.59
-1.36,-7.59,3.48,131.69
-1.30,-7.68,3.50,131.79
-1.22,-7.55,3.70,132.13
-1.27,-7.77,3.61,132.23
-1.19,-7.77,3.54,132.34
-1.23,-7.67,3.49,132.44
-1.37,-7.23,3.48,132.54
-1.25,-6.95,3.47,132.65
-1.28,-7.25,3.48,132.75
-1.49,-7.14,3.49,132.86
-1.55,-7.00,3.50,132.96
-1.66,-6.88,3.50,133.06
-1.21,-6.99,3.75,133.38
-1.24,-7.02,3.65,133.48
-1.28,-7.31,3.57,133.59
-1.20,-7.16,3.53,133.69
-1.60,-6.88,3.48,133.79
-1.56,-7.16,3.46,133.90
-1.34,-7.14,3.46,134.00
-1.33,-6.90,3.47,134.10
-1.14,-7.22,3.49,134.21
-1.42,-7.41,3.48,134.31
-1.50,-7.16,3.72,134.63
-1.60,-6.96,3.63,134.73
-1.48,-7.15,3.56,134.84
-1.46,-7.13,3.52,134.94
-1.23,-7.42,3.49,135.04
-1.21,-7.69,3.49,135.15
-1.15,-7.64,3.49,135.25
-1.25,-7.98,3.50,135.35
-0.98,-7.50,3.50,135.46
-1.15,-7.58,3.52,135.56
-1.17,-7.60,3.70,135.89
-0.92,-7.59,3.62,136.00
-1.14,-7.66,3.56,136.10
-1.30,-7.29,3.51,136.21
-1.28,-6.96,3.45,136.31
-1.40,-7.06,3.44,136.41
-1.42,-6.82,3.45,136.52
-1.44,-7.01,3.47,136.62
-1.23,-7.09,3.50,136.73
-1.23,-7.06,3.53,136.83
-1.37,-6.87,3.66,137.14
-1.39,-7.04,3.58,137.25
-1.35,-7.02,3.52,137.35
-1.35,-7.11,3.43,137.46
-1.36,-7.03,3.41,137.56
-1.30,-7.06,3.40,137.66
-1.28,-7.12,3.39,137.77
-1.31,-7.51,3.39,137.87
-1.31,-7.69,3.40,137.97
-1.14,-7.75,3.40,138.08
-1.05,-7.27,3.67,138.40
-1.04,-7.56,3.57,138.51
-1.30,-7.57,3.50,138.61
-1.30,-7.49,3.46,138.71
-1.47,-7.52,3.47,138.82
-1.18,-7.38,3.47,138.92
-1.25,-6.96,3.50,139.03
-1.42,-7.32,3.52,139.13
-1.31,-7.27,3.51,139.24
-1.37,-7.08,3.50,139.34
-1.04,-7.55,3.73,139.65
-1.43,-7.35,3.66,139.76
-1.53,-7.07,3.61,139.86
-1.37,-7.05,3.56,139.96
-1.31,-7.06,3.52,140.07
-1.28,-7.17,3.49,140.17
-1.18,-7.22,3.49,140.28
-1.40,-7.17,3.50,140.38
-1.42,-7.41,3.53,140.49
-1.40,-7.20,3.55,140.59
-1.29,-7.82,3.72,140.91
-1.09,-7.72,3.63,141.02
-1.24,-7.58,3.55,141.12
-1.38,-7.43,3.52,141.23
-1.15,-7.58,3.48,141.33
-1.27,-7.37,3.50,141.43
-1.37,-7.21,3.47,141.54
-1.27,-7.34,3.48,141.64
-1.29,-7.19,3.48,141.74
-1.50,-7.06,3.48,141.85
-1.32,-7.76,3.75,142.17
-1.16,-7.60,3.62,142.27
-1.05,-7.49,3.58,142.38
-1.18,-7.40,3.56,142.48
-1.26,-7.52,3.49,142.58
-1.53,-7.37,3.48,142.69
-1.24,-7.40,3.46,142.79
-1.26,-6.96,3.48,142.90
-1.54,-6.86,3.51,143.00
-1.47,-6.99,3.54,143.10
-1.53,-6.94,3.82,143.43
-1.41,-6.85,3.65,143.53
-1.26,-7.20,3.58,143.64
-1.10,-7.29,3.53,143.74
-1.32,-7.51,3.50,143.85
-1.18,-7.71,3.49,143.95
-1.09,-7.30,3.47,144.05
-1.10,-7.27,3.47,144.16
-1.25,-7.51,3.46,144.26
-1.20,-7.51,3.47,144.37
-1.31,-7.31,3.68,144.68
-1.32,-7.34,3.56,144.79
-1.39,-7.43,3.44,144.89
-1.42,-7.42,3.41,145.00
-1.36,-7.00,3.39,145.10
-1.45,-7.47,3.38,145.20
-1.37,-7.58,3.41,145.31
-1.10,-7.62,3.42,145.41
-1.13,-7.51,3.44,145.52
-1.23,-7.59,3.46,145.62
-0.84,-7.21,3.68,145.95
-0.97,-7.49,3.57,146.05
-1.36,-7.21,3.51,146.15
-1.19,-7.20,3.49,146.26
-1.06,-7.30,3.45,146.36
-1.06,-7.05,3.43,146.46
-1.30,-7.02,3.46,146.57
-1.20,-7.29,3.44,146.67
-1.33,-7.46,3.47,146.78
-1.26,-7.18,3.47,146.88
-0.96,-7.32,3.75,147.20
-1.28,-7.17,3.63,147.30
-1.35,-7.02,3.55,147.41
-1.28,-6.93,3.52,147.51
-1.30,-6.93,3.49,147.62
-1.37,-6.91,3.50,147.72
-1.51,-6.95,3.48,147.82
-1.34,-7.08,3.49,147.93
-1.19,-7.12,3.50,148.03
-1.00,-7.23,3.50,148.13
-1.39,-7.25,3.73,148.46
-1.10,-7.69,3.60,148.56
-1.20,-7.61,3.52,148.67
-1.30,-7.48,3.50,148.77
-1.26,-7.67,3.46,148.88
-1.29,-7.60,3.46,148.98
-1.38,-7.32,3.46,149.08
-1.37,-7.46,3.41,149.19
-1.21,-7.31,3.41,149.29
-1.46,-7.27,3.42,149.40
-1.27,-7.29,3.65,149.71
-1.13,-7.48,3.58,149.81
-1.41,-7.43,3.52,149.92
-1.50,-7.38,3.47,150.02
-1.27,-7.30,3.49,150.13
-1.23,-7.07,3.48,150.23
-1.48,-6.98,3.52,150.33
-1.22,-6.95,3.52,150.44
-1.34,-7.12,3.51,150.54
-1.24,-7.21,3.53,150.65
-1.27,-7.17,3.82,150.97
-1.09,-7.19,3.67,151.07
-1.37,-7.43,3.61,151.18
-1.38,-7.44,3.55,151.28
-1.15,-7.58,3.50,151.39
-1.21,-7.56,3.46,151.49
-1.21,-7.48,3.45,151.60
-1.26,-7.65,3.45,151.70
-1.13,-7.55,3.49,151.80
-1.33,-7.31,3.50,151.91
-1.34,-7.53,3.72,152.23
-1.33,-7.42,3.62,152.33
-1.05,-7.44,3.52,152.43
-1.29,-7.66,3.47,152.54
-1.25,-7.58,3.44,152.64
-1.10,-7.75,3.42,152.74
-1.13,-7.78,3.43,152.85
-1.01,-7.77,3.43,152.95
-1.08,-7.53,3.41,153.06
-1.27,-7.75,3.43,153.16
-1.16,-7.58,3.66,153.48
-1.03,-7.71,3.52,153.58
-1.04,-7.63,3.44,153.68
-1.14,-7.45,3.40,153.79
-1.16,-7.41,3.39,153.89
-1.05,-7.53,3.37,153.99
-1.36,-7.22,3.37,154.10
-1.27,-6.94,3.36,154.20
-1.25,-6.80,3.38,154.31
-1.37,-6.89,3.39,154.41
-1.46,-6.91,3.68,154.74
-1.62,-7.15,3.57,154.84
-1.49,-6.82,3.51,154.94
-1.35,-6.93,3.48,155.05
-1.62,-7.22,3.45,155.15
-1.45,-7.33,3.43,155.26
-1.13,-7.44,3.42,155.36
-1.05,-7.49,3.42,155.46
-1.20,-7.67,3.47,155.57
-1.14,-7.71,3.48,155.67
-1.21,-6.74,3.75,155.99
-1.15,-7.03,3.63,156.09
-1.17,-7.40,3.57,156.19
-0.92,-7.75,3.49,156.30
-0.97,-7.72,3.51,156.40
-1.19,-7.80,3.48,156.51
-1.39,-7.67,3.48,156.61
-1.44,-7.71,3.48,156.71
-1.14,-7.56,3.49,156.82
-1.08,-7.49,3.50,156.92
-1.20,-7.58,3.75,157.25
-1.44,-7.19,3.66,157.35
-1.46,-6.82,3.55,157.45
-1.43,-7.07,3.50,157.56
-1.49,-7.11,3.48,157.66
-1.36,-6.88,3.47,157.77
-1.48,-7.00,3.46,157.87
-1.45,-7.07,3.46,157.97
-1.36,-7.05,3.48,158.08
-1.29,-7.32,3.51,158.18
-1.25,-7.37,3.70,158.50
-1.04,-7.30,3.61,158.60
-1.24,-7.21,3.54,158.71
-1.22,-7.07,3.50,158.81
-1.40,-6.90,3.47,158.92
-1.29,-7.02,3.47,159.02
-1.30,-7.15,3.49,159.13
-1.20,-7.33,3.46,159.23
-1.29,-7.05,3.46,159.33
-1.22,-7.01,3.47,159.44
-0.98,-7.43,3.69,159.76
-1.23,-7.48,3.56,159.87
-1.21,-7.48,3.48,159.97
-1.10,-7.55,3.46,160.07
-1.22,-7.16,3.46,160.18
-1.16,-7.19,3.43,160.28
-1.23,-7.29,3.44,160.38
-1.21,-7.23,3.45,160.49
-1.35,-7.19,3.44,160.59
-1.34,-7.20,3.46,160.70
-1.23,-7.55,3.76,161.01
-1.07,-7.60,3.65,161.12
-1.15,-7.45,3.59,161.22
-1.03,-7.47,3.54,161.32
-1.32,-7.26,3.52,161.43
-1.27,-7.42,3.49,161.53
-1.38,-7.52,3.48,161.63
-1.42,-7.39,3.46,161.74
-1.24,-7.13,3.46,161.84
-1.36,-7.01,3.48,161.95
-1.41,-7.01,3.67,162.28
-1.35,-7.20,3.58,162.38
-1.28,-7.19,3.48,162.49
-1.50,-7.35,3.45,162.59
-1.44,-7.01,3.41,162.70
-1.32,-7.16,3.42,162.80
-1.09,-7.24,3.42,162.90
-0.93,-7.39,3.43,163.01
-1.22,-7.41,3.44,163.11
-1.31,-7.58,3.45,163.22
-1.48,-7.16,3.69,163.54
-1.41,-7.02,3.58,163.64
-1.75,-7.30,3.49,163.74
-1.80,-7.31,3.43,163.85
-1.27,-7.63,3.44,163.95
-1.19,-7.56,3.41,164.05
-1.08,-7.32,3.42,164.16
-1.03,-7.60,3.45,164.26
-1.10,-7.81,3.45,164.37
-1.16,-7.86,3.46,164.47
-1.00,-7.51,3.73,164.80
-1.28,-7.32,3.62,164.90
-1.48,-7.12,3.56,165.00
-1.34,-6.98,3.52,165.11
-1.35,-7.09,3.51,165.21
-1.26,-7.14,3.51,165.32
-1.44,-7.11,3.51,165.42
-1.56,-6.88,3.51,165.52
-1.39,-7.10,3.51,165.63
-1.08,-7.56,3.52,165.73
-1.50,-7.16,3.76,166.05
-1.55,-6.91,3.60,166.15
-1.41,-7.02,3.55,166.25
-1.19,-6.94,3.51,166.36
-1.35,-7.09,3.51,166.46
-1.19,-7.37,3.49,166.57
-1.26,-7.63,3.47,166.67
-1.32,-7.59,3.45,166.77
-1.00,-7.69,3.41,166.88
-1.14,-7.63,3.45,166.98
-1.19,-7.62,3.68,167.31
-1.08,-7.62,3.55,167.41
-0.96,-7.33,3.50,167.51
-1.26,-7.17,3.46,167.62
-1.40,-7.13,3.45,167.72
-1.46,-7.09,3.46,167.83
-1.43,-7.08,3.45,167.93
-1.58,-7.07,3.45,168.03
-1.50,-7.11,3.46,168.14
-1.39,-7.13,3.48,168.24
-1.08,-7.27,3.71,168.56
-1.20,-7.45,3.61,168.66
-1.47,-7.33,3.57,168.77
-1.48,-7.19,3.52,168.87
-1.28,-6.93,3.50,168.98
-1.81,-7.13,3.47,169.08
-1.35,-7.05,3.48,169.18
-1.33,-7.00,3.47,169.29
-1.23,-7.07,3.47,169.39
-1.09,-7.08,3.45,169.50
-1.00,-7.45,3.69,169.82
-1.10,-7.43,3.53,169.93
-1.29,-7.48,3.44,170.03
-1.28,-7.51,3.40,170.13
-1.27,-7.45,3.39,170.24
-1.38,-7.55,3.39,170.34
-1.08,-7.41,3.40,170.45
-1.15,-7.17,3.41,170.55
-1.20,-7.11,3.41,170.65
-1.23,-7.05,3.43,170.76
-1.14,-7.63,3.65,171.07
-1.23,-7.64,3.54,171.18
-0.94,-7.75,3.55,171.28
-1.05,-7.35,3.52,171.38
-1.29,-7.02,3.50,171.49
-1.41,-7.19,3.45,171.59
-1.12,-7.28,3.48,171.70
-1.11,-7.07,3.48,171.80
-1.49,-7.04,3.49,171.90
-1.47,-7.04,3.50,172.01
-1.36,-6.95,3.78,172.33
-1.52,-7.05,3.69,172.44
-1.43,-7.34,3.66,172.54
-1.07,-7.52,3.61,172.64
-1.20,-7.30,3.55,172.75
-0.99,-7.63,3.50,172.85
-1.15,-7.74,3.47,172.96
-1.23,-7.72,3.47,173.06
-1.15,-7.56,3.48,173.16
-1.23,-7.17,3.48,173.27
-1.30,-7.62,3.70,173.58
-0.95,-7.61,3.59,173.69
-1.06,-7.59,3.55,173.79
-1.25,-7.59,3.50,173.89
-1.02,-7.52,3.47,174.00
-1.06,-7.71,3.45,174.10
-1.05,-7.35,3.45,174.21
-1.16,-7.16,3.48,174.31
-1.02,-7.09,3.47,174.41
-1.00,-7.02,3.50,174.52
-1.19,-7.33,3.73,174.84
-1.35,-7.51,3.60,174.94
-1.18,-7.42,3.52,175.04
-1.21,-7.63,3.48,175.15
-1.03,-7.66,3.46,175.25
-1.19,-7.65,3.48,175.36
-1.29,-7.36,3.49,175.46
-1.46,-7.48,3.49,175.56
-1.26,-7.54,3.50,175.67
-1.26,-7.51,3.52,175.77
-1.32,-6.86,3.81,176.13
-1.37,-7.03,3.72,176.23
-1.37,-6.68,3.58,176.34
-1.36,-7.03,3.51,176.44
-1.49,-7.61,3.45,176.54
-1.39,-7.49,3.42,176.65
-1.16,-7.41,3.40,176.75
-1.06,-7.44,3.40,176.85
-1.19,-7.61,3.47,176.96
-1.32,-7.60,3.52,177.06
-1.06,-7.37,3.83,177.38
-1.20,-6.94,3.69,177.48
-1.16,-6.75,3.60,177.59
-1.23,-7.04,3.54,177.69
-1.15,-6.90,3.54,177.79
-1.21,-6.95,3.51,177.90
-1.25,-7.04,3.54,178.00
-1.45,-6.97,3.54,178.11
-1.40,-6.96,3.49,178.21
-1.46,-7.34,3.52,178.31
-1.14,-7.15,3.79,178.65
-1.28,-7.12,3.65,178.75
-1.34,-7.44,3.58,178.85
-1.23,-7.44,3.51,178.96
-1.05,-7.34,3.46,179.06
-1.13,-7.62,3.44,179.16
-1.30,-7.57,3.45,179.27
-1.25,-7.62,3.44,179.37
-1.35,-7.58,3.46,179.48
-1.15,-7.67,3.50,179.58
-0.98,-6.87,3.70,179.90
-1.14,-7.07,3.62,180.00
-1.28,-6.99,3.52,180.10
-1.44,-6.90,3.48,180.21
-1.39,-6.83,3.46,180.31
-1.54,-7.02,3.49,180.42
-1.61,-7.29,3.51,180.52
-1.46,-7.13,3.52,180.62
-1.16,-7.34,3.52,180.73
-1.10,-7.39,3.52,180.83
-1.16,-7.00,3.72,181.16
-1.36,-7.10,3.62,181.26
-1.41,-7.13,3.53,181.37
-1.32,-6.70,3.49,181.47
-1.35,-6.72,3.48,181.58
-1.23,-6.87,3.50,181.68
-1.53,-7.31,3.50,181.78
-1.37,-7.51,3.46,181.89
-1.30,-7.48,3.43,181.99
-1.25,-7.33,3.44,182.10
-1.10,-7.79,3.69,182.41
-1.15,-7.60,3.61,182.52
-1.40,-7.57,3.52,182.62
-1.20,-7.52,3.48,182.72
-1.31,-7.39,3.43,182.83
-1.27,-7.08,3.44,182.93
-1.35,-7.16,3.46,183.04
-1.53,-6.85,3.49,183.14
-1.22,-7.03,3.48,183.24
-1.32,-7.16,3.52,183.35
-1.17,-7.49,3.80,183.68
-1.39,-7.58,3.65,183.78
-1.33,-7.68,3.57,183.89
-1.28,-7.46,3.51,183.99
-1.23,-7.54,3.46,184.10
-1.11,-7.58,3.44,184.20
-1.13,-7.52,3.44,184.30
-1.00,-7.80,3.47,184.41
-1.14,-7.29,3.45,184.51
-1.37,-7.24,3.45,184.62
-1.34,-7.07,3.77,184.93
-1.55,-6.93,3.64,185.04
-1.36,-7.00,3.56,185.14
-1.30,-6.98,3.55,185.24
-1.34,-6.94,3.52,185.35
-1.27,-6.90,3.52,185.45
-1.35,-7.29,3.51,185.55
-1.30,-7.58,3.49,185.66
-1.29,-7.86,3.47,185.76
-0.97,-7.56,3.50,185.87
-1.30,-6.77,3.67,186.20
-1.21,-6.96,3.55,186.30
-1.33,-7.12,3.50,186.40
-1.33,-7.00,3.47,186.51
-1.13,-7.05,3.45,186.61
-1.40,-7.02,3.47,186.71
-1.13,-7.38,3.47,186.82
-1.24,-7.28,3.48,186.92
-1.03,-7.49,3.48,187.03
-1.10,-7.49,3.48,187.13
-1.15,-7.24,3.71,187.45
-0.93,-7.60,3.60,187.55
-1.27,-7.80,3.52,187.65
-1.13,-7.51,3.44,187.76
-1.31,-7.52,3.39,187.86
-1.26,-7.21,3.40,187.97
-1.49,-7.18,3.39,188.07
-1.61,-7.22,3.37,188.17
-1.43,-7.06,3.43,188.28
-1.45,-6.98,3.44,188.38
-1.21,-7.46,3.79,188.71
-1.23,-7.47,3.70,188.81
-1.19,-7.23,3.62,188.92
-1.34,-7.20,3.57,189.02
-1.31,-7.20,3.51,189.13
-1.36,-7.29,3.50,189.23
-1.29,-7.04,3.46,189.33
-1.43,-6.70,3.48,189.44
-1.57,-6.63,3.46,189.54
-1.18,-6.80,3.48,189.65
-1.32,-7.21,3.73,189.97
-1.58,-7.17,3.63,190.07
-1.57,-7.07,3.59,190.17
-1.56,-7.07,3.55,190.28
-1.55,-7.10,3.48,190.38
-1.37,-7.04,3.46,190.49
-1.30,-7.09,3.45,190.59
-1.37,-7.38,3.45,190.69
-1.28,-7.51,3.48,190.80
-1.30,-7.60,3.51,190.90
-1.23,-7.03,3.73,191.23
-1.20,-6.96,3.63,191.33
-1.04,-7.06,3.57,191.44
-1.11,-7.20,3.50,191.54
-1.23,-7.04,3.51,191.65
-1.25,-7.02,3.49,191.75
-1.60,-7.24,3.50,191.85
-1.13,-7.69,3.47,191.96
-1.02,-7.50,3.49,192.06
-1.02,-7.57,3.45,192.16
-1.15,-7.52,3.74,192.49
-1.18,-7.48,3.62,192.59
-1.19,-7.50,3.52,192.70
-1.19,-7.52,3.47,192.80
-1.18,-7.44,3.47,192.91
-1.28,-7.36,3.49,193.01
-1.12,-7.48,3.47,193.11
-1.25,-7.15,3.49,193.22
-1.09,-6.96,3.49,193.32
-1.38,-7.03,3.48,193.43
